#GeneID Symbol Synonyms
8454	CUL1	-
8455	ATRN	DPPT-L|KIAA0548|MGC126754|MGCA
8456	FOXN1	FKHL20|RONU|WHN
8457	UBL2	PIC1L
8458	TTF2	HuF2
8459	TPST2	-
8460	TPST1	-
8461	TP53L	NBP
8462	KLF11	FKLF|FKLF1|TIEG2|Tieg3
8463	TEAD2	ETF|TEF-4|TEF4
8464	SUPT3H	SPT3|SPT3L
8466	ST11	PETS1
8467	SMARCA5	ISWI|SNF2H|WCRF135|hISWI|hSNF2H
8468	FKBP6	FKBP36|MGC87179|PPIase
8470	SORBS2	ARGBP2|KIAA0777|PRO0618
8471	IRS4	IRS-4|PY160
8473	OGT	FLJ23071|HRNT1|MGC22921|O-GLCNAC
8475	EPR1	EPR-1
8476	CDC42BPA	DKFZp686L1738|DKFZp686P1738|FLJ23347|KIAA0451|MRCK|MRCKA|PK428
8477	GPR65	TDAG8|hTDAG8
8479	HIRIP3	-
8480	RAE1	FLJ30608|MGC117333|MGC126076|MGC126077|MIG14|MRNP41|Mnrp41|dJ481F12.3|dJ800J21.1
8481	OFD1	71-7A|CXorf5|MGC117039|MGC117040
8482	SEMA7A	CD108|CDw108|H-SEMA-K1|H-Sema K1|H-Sema-L|JMH|MGC126692|MGC126696|SEMAK1|SEMAL
8483	CILP	HsT18872
8484	GALR3	-
8487	SIP1	GEMIN2|SIP1-delta
8488	RPL3P1	RPL3P
8489	RPL23AP3	-
8490	RGS5	MST092|MST106|MST129|MSTP032|MSTP092|MSTP106|MSTP129
8491	MAP4K3	GLK|MAPKKKK3|RAB8IPL1
8492	PRSS12	BSSP-3|BSSP3|MGC12722|MOTOPSIN|MRT1
8493	PPM1D	PP2C-DELTA|WIP1
8495	PPFIBP2	Cclp1|DKFZp781K06126|MGC42541
8496	PPFIBP1	L2|hSGT2|hSgt2p
8497	PPFIA4	-
8498	RANBP3	DKFZp586I1520
8499	PPFIA2	FLJ41378|MGC132572
8500	PPFIA1	LIP.1|LIP1|LIPRIN|MGC26800
8501	SLC43A1	LAT3|PB39|POV1|R00504
8502	PKP4	FLJ31261|FLJ42243|p0071
8503	PIK3R3	DKFZp686P05226|p55-GAMMA
8504	PEX3	TRG18
8505	PARG	PARG99
8506	CNTNAP1	CASPR|CNTNAP|NRXN4|P190
8507	ENC1	CCL28|ENC-1|FLJ39259|NRPB|PIG10|TP53I10
8508	NIPSNAP1	-
8509	NDST2	HSST2|MGC129697|MGC129705|NCST2|NST2
8510	MMP23B	MIFR|MIFR-1|MMP22
8511	MMP23A	MIFR|MIFR-1|MMP21
8512	MBL1P1	COLEC3P
8513	LIPF	HGL|HLAL|MGC138477|MGC142271
8514	KCNAB2	AKR6A5|HKvbeta2|HKvbeta2.1|HKvbeta2.2|KCNA2B|KV-BETA-2
8515	ITGA10	PRO827
8516	ITGA8	-
8517	IKBKG	FIP-3|FIP3|Fip3p|IKK-gamma|IP|IP1|IP2|NEMO
8518	IKBKAP	DKFZp781H1425|DYS|ELP1|FD|FLJ12497|IKAP|IKI3|TOT1
8519	IFITM1	9-27|CD225|IFI17|LEU13
8520	HAT1	-
8521	GCM1	GCMA|hGCMa
8522	GAS7	KIAA0394|MGC1348
8525	DGKZ	DAGK5|DAGK6|DGK-ZETA|hDGKzeta
8526	DGKE	DAGK6|DGK
8527	DGKD	DGKdelta|KIAA0145|dgkd-2
8528	DDO	DASOX|DDO-1|DDO-2|FLJ45203
8529	CYP4F2	CPF2
8530	CST7	CMAP
8531	CSDA	CSDA1|DBPA|ZONAB
8532	CPZ	MGC99682
8533	COPS3	SGN3
8534	CHST1	C6ST|KS6ST|KSGal6ST
8535	CBX4	NBP16|PC2|hPC2
8536	CAMK1	CAMKI|MGC120317|MGC120318
8537	BCAS1	AIBC1|NABC1
8538	BARX2	MGC133368|MGC133369
8539	API5	AAC-11|AAC11|API5L1
8540	AGPS	ADAP-S|ADAS|ADHAPS|ADPS|ALDHPSY
8541	PPFIA3	KIAA0654|LPNA3|MGC126567|MGC126569
8542	APOL1	APO-L|APOL|APOL-I
8543	LMO4	-
8544	PIR	-
8545	CGGBP1	CGGBP|p20-CGGBP
8546	AP3B1	ADTB3|ADTB3A|HPS|HPS2|PE
8547	FCN3	FCNH|HAKA1|MGC22543
8548	BLZF1	GOLGIN-45|JEM-1|JEM-1s|JEM1|MGC22497
8549	LGR5	FEX|GPR49|GPR67|GRP49|HG38|MGC117008
8550	MAPKAPK5	PRAK
8551	INE2	-
8552	INE1	MGC97326|MGC97335|MGC97386
8553	BHLHB2	DEC1|SHARP-2|STRA13|Stra14
8554	PIAS1	DDXBP1|GBP|GU/RH-II|MGC141878|MGC141879|ZMIZ3
8555	CDC14B	CDC14B3|Cdc14B1|Cdc14B2|hCDC14B
8556	CDC14A	Cdc14A1|Cdc14A2|cdc14|hCDC14
8557	TCAP	CMD1N|LGMD2G|T-cap|TELE|telethonin
8558	CDK10	PISSLRE
8559	PRPF18	FLJ10210|PRP18|hPrp18
8560	DEGS1	DEGS|DES1|Des-1|FADS7|MGC5079|MIG15|MLD
8562	DENR	DRP|DRP1|SMAP-3
8563	THOC5	C22orf19|Fmip|PK1.3
8564	KMO	dJ317G22.1
8565	YARS	CMTDIC|TYRRS|YRS|YTS
8566	PDXK	C21orf97|PKH|PNK
8567	MADD	DENN|IG20|KIAA0358|RAB3GEP
8568	D21S2056E	NNP-1|NOP52
8569	MKNK1	MNK1
8570	KHSRP	FBP2|FUBP2|KSRP|MGC99676
8572	PDLIM4	RIL
8573	CASK	LIN2
8574	AKR7A2	AFAR|AFAR1|AFB1-AR1|AKR7
8575	PRKRA	HSD14|PACT|RAX
8576	STK16	FLJ39635|KRCT|MPSK|PKL12|TSF1
8577	TMEFF1	C9orf2|H7365
8578	SCARF1	KIAA0149|MGC47738|SREC
8580	OR8C1P	OR11-175|OR8C3P|OR8C4P|OR912-106|OR912-45
8581	LY6D	E48
8582	OR8B1P	OR11-561|OR8B11P
8583	OR7E41P	OR11-20|OR7E50P|OR7E95P|OR7F6P|OR8-126|hg84
8585	OR7E4P	OR11-11a|OR7E9P|OR7F4P|OST289
8586	OR7E87P	OR11-9|OR7E3P|OR7F3P
8587	OR7E2P	OR11-6|OR7E143P|OR7E51P|OR7E52P|OR7F2P|OST245|hg94
8588	OR7E15P	OR11-392|OR7E42P|OR7E80P|OST001
8590	OR6A2	I7|MGC126538|MGC126540|OR11-55|OR6A1|OR6A2P
8591	OR5G1P	OR11-104|OR5G2P|OR93|OR93HUM
8594	OR5D3P	OR11-8b|OR11-8c|OR5D3|OR5D4
8595	OR5D2P	OR11-7a|OR18-17|OR18-42|OR18-43|OR18-44|OR18-79|OR5D10P|OR5D12|OR5D12P|OR5D5P|OR5D6P|OR5D7P|OR5D8P|OR5D9P|OR8-127|OR912-47|OR912-91|OR912-94|R5D9P
8596	OR4A1P	OR11-30|OR4A20P
8600	TNFSF11	CD254|ODF|OPGL|RANKL|TRANCE|hRANKL2|sOdf
8601	RGS20	RGSZ1|ZGAP1
8602	C4orf9	RES4-25
8603	C4orf8	RES4-22
8604	SLC25A12	ARALAR|ARALAR1
8605	PLA2G4C	CPLA2-gamma|DKFZp586C0423
8607	RUVBL1	ECP54|NMP238|RVB1|TIP49|TIP49A
8608	RDH16	RODH-4
8609	KLF7	UKLF
8611	PPAP2A	LLP1a|LPP1|PAP-2a|PAP2|PAP2a2|PAP2alpha2|PAPalpha1
8612	PPAP2C	LPP2|PAP-2c|PAP2-g
8613	PPAP2B	Dri42|LPP3|MGC15306|PAP-2b|PAP2-b|PAP2-beta|VCIP
8614	STC2	STC-2|STCRP
8615	VDP	P115|TAP
8618	CADPS	CAPS|CAPS1|KIAA1121
8620	NPFF	FMRFAL
8621	CDC2L5	CDC2L|CHED|FLJ35215|KIAA1791
8622	PDE8B	FLJ11212
8623	ASMTL	ASMTLX|ASMTLY|ASTML
8624	DSCR2	C21LRP|LRPC21|PAC1
8625	RFXANK	ANKRA1|BLS|F14150_1|MGC138628|RFX-B
8626	TP73L	B(p51A)|B(p51B)|EEC3|KET|LMS|OFC8|RHS|SHFM4|TP63|p51|p63|p73H|p73L
8629	JRK	DKFZp686C24207|FLJ45729|JH8
8630	HSD17B6	HSE|RODH
8631	SKAP1	SCAP1|SKAP55
8632	DNAH17	DNEL2
8633	UNC5C	UNC5H3
8634	RTCD1	RPC
8635	RNASET2	RNASE6PL|bA514O12.3
8636	SSNA1	N14|NA-14|NA14
8637	EIF4EBP3	4E-BP3
8638	OASL	TRIP14|p59OASL
8639	AOC3	HPAO|SSAO|VAP-1|VAP1
8641	PCDHGB4	CDH20|FIB2|MGC138293|MGC142167|PCDH-GAMMA-B4
8642	DCHS1	CDH25|FIB1|FLJ11790|KIAA1773|PCDH16
8643	PTCH2	-
8644	AKR1C3	DD3|HA1753|HAKRB|HAKRe|HSD17B5|KIAA0119|hluPGFS
8645	KCNK5	FLJ11035|TASK-2|TASK2
8646	CHRD	MGC133038
8647	ABCB11	ABC16|BSEP|PFIC-2|PFIC2|PGY4|SPGP
8648	NCOA1	F-SRC-1|MGC129719|MGC129720|NCoA-1|RIP160|SRC1
8649	MAP2K1IP1	MP1
8650	NUMB	S171
8651	SOCS1	CIS1|CISH1|JAB|SOCS-1|SSI-1|SSI1|TIP3
8653	DDX3Y	DBY
8654	PDE5A	CGB-PDE|CN5A|PDE5|PDE5A1
8655	DYNLL1	DLC1|DLC8|DNCL1|DNCLC1|LC8|LC8a|MGC126137|MGC126138|PIN|hdlc1
8658	TNKS	PARP-5a|PARP5A|PARPL|TIN1|TINF1|TNKS1
8659	ALDH4A1	ALDH4|P5CD|P5CDh|P5CDhL|P5CDhS
8660	IRS2	-
8661	EIF3S10	EIF3|EIF3A|KIAA0139|P167|eIF3-p170|eIF3-theta|p180|p185
8662	EIF3S9	EIF3-ETA|EIF3-P110|EIF3-P116|MGC104664|MGC131875|PRT1|eIF3b
8663	EIF3S8	eIF3-p110|eIF3c
8664	EIF3S7	MGC126526|MGC17258|eIF3-p66|eIF3-zeta|eIF3d
8665	EIF3S5	eIF3-p47|eIF3f
8666	EIF3S4	EIF3-P42|eIF3-delta|eIF3-p44|eIF3g
8667	EIF3S3	MGC102958|eIF3-gamma|eIF3-p40|eIF3h
8668	EIF3S2	PRO2242|TRIP-1|TRIP1|eIF3-beta|eIF3-p36|eIF3i
8669	EIF3S1	eIF3-alpha|eIF3-p35|eIF3j
8671	SLC4A4	DKFZp781H1314|HNBC1|KNBC|NBC1|NBC2|SLC4A5|hhNMC|pNBC
8672	EIF4G3	eIF4GII
8673	VAMP8	EDB|VAMP5
8674	VAMP4	VAMP24
8675	STX16	MGC90328|SYN16|hsyn16
8676	STX11	FHL4|HLH4|HPLH4
8677	STX10	SYN10|hsyn10
8678	BECN1	ATG6|VPS30
8679	DNAH12	DHC3|DLP12|DNAHC12|DNAHC3|HL-19|HL19|hdhc3
8681	PLA2G4B	FLJ42498|HsT16992|cPLA2-beta
8682	PEA15	HMAT1|HUMMAT1H|MAT1|MAT1H|PEA-15|PED
8683	SFRS9	SRp30c
8685	MARCO	SCARA2
8686	KRT41P	KRTHAP1
8687	KRT38	HA8|KRTHA8|hHa8
8688	KRT37	HA7|KRTHA7|hHa7
8689	KRT36	HA6|KRTHA6|hHa6
8690	JRKL	HHMJG|MGC129608
8691	IDDM17	-
8692	HYAL2	LUCA2|LuCa-2
8693	GALNT4	GALNAC-T4|GalNAcT4
8694	DGAT1	ARGP1|DGAT
8697	CDC23	APC8
8698	EDG6	LPC1|S1P4|S1PR4|SLP4
8701	DNAH11	DNAHBL|DNAHC11|DNHBL|DPL11|FLJ30095|FLJ37699
8702	B4GALT4	B4Gal-T4|beta4Gal-T4
8703	B4GALT3	beta4Gal-T3
8704	B4GALT2	B4Gal-T2|B4Gal-T3|beta4Gal-T2
8705	B3GALT4	DJ1033B10.3|Gal-T2|GalT4|beta3GALT4|beta3Gal-T4
8706	B3GALNT1	B3GALT3|GLCT3|GLOB|Gb4Cer|P|P1|beta3Gal-T3|galT3
8707	B3GALT2	BETA3GALT2|GLCT2|beta3Gal-T2
8708	B3GALT1	MGC126594|beta3Gal-T1
8710	SERPINB7	DKFZp686D06190|MEGSIN|MGC120014|MGC120015
8711	TNK1	MGC46193
8712	PAGE1	GAGE-9|GAGEB1|PAGE-1
8714	ABCC3	ABC31|EST90757|MLP2|MOAT-D|MRP3|cMOAT2
8715	NOL4	HRIHFB2255|NOLP
8717	TRADD	Hs.89862|MGC11078
8718	TNFRSF25	APO-3|DDR3|DR3|LARD|TNFRSF12|TR3|TRAMP|WSL-1|WSL-LR
8720	MBTPS1	KIAA0091|MGC138711|MGC138712|PCSK8|S1P|SKI-1
8721	EDF1	EDF-1|MBF1|MGC9058
8722	CTSF	CATSF
8723	SNX4	-
8724	SNX3	MGC17570|SDP3|SNX3A
8725	C19orf2	FLJ10575|NNX3|RMP|URI
8726	EED	HEED|WAIT1
8727	CTNNAL1	CLLP|alpha-CATU
8728	ADAM19	FKSG34|MADDAM|MLTNB
8729	GBF1	FLJ21263|FLJ21500|KIAA0248|MGC134877|MGC134878
8731	RNMT	DKFZp686H1252|KIAA0398|MET|RG7MT1|hCMT1c
8732	RNGTT	CAP1A|DKFZp686J2031|HCE|HCE1|hCAP
8733	GPAA1	GAA1|hGAA1
8735	MYH13	MyHC-eo
8736	MYOM1	MGC134946|MGC134947|SKELEMIN
8737	RIPK1	FLJ39204|RIP
8738	CRADD	MGC9163|RAIDD
8739	HRK	DP5|HARAKIRI
8740	TNFSF14	CD258|HVEML|LIGHT|LTg|TR2
8741	TNFSF13	APRIL|CD256|TALL2|TRDL-1|UNQ383/PRO715|ligand
8742	TNFSF12	APO3L|DR3LG|MGC129581|MGC20669|TWEAK
8743	TNFSF10	APO2L|Apo-2L|CD253|TL2|TRAIL
8744	TNFSF9	4-1BB-L
8745	ADAM23	MDC3
8747	ADAM21	ADAM31|MGC125389
8748	ADAM20	-
8749	ADAM18	ADAM27|MGC41836|MGC88272|tMDCIII
8751	ADAM15	MDC15
8754	ADAM9	KIAA0021|MCMP|MDC9|Mltng
8755	ADAM6	C14orf96|tMDCIV
8756	ADAM7	EAPI|GP-83
8759	ADAM1	FTNAP|Ftna|PH-30a
8760	CDS2	-
8761	PABPC4	APP-1|APP1|PABP4|iPABP
8763	CD164	MGC-24|MUC-24|endolyn
8764	TNFRSF14	ATAR|HVEA|HVEM|LIGHTR|TR2
8766	RAB11A	MGC1490|YL8
8767	RIPK2	CARD3|CARDIAK|CCK|GIG30|RICK|RIP2
8771	TNFRSF6B	DCR3|DJ583P15.1.1|M68|TR6
8772	FADD	GIG3|MGC8528|MORT1
8773	SNAP23	HsT17016|SNAP23A|SNAP23B
8774	NAPG	GAMMASNAP
8775	NAPA	SNAPA
8776	MTMR1	-
8777	MPDZ	DKFZp781P216|FLJ25909|FLJ34626|FLJ90240|MUPP1
8778	SIGLEC5	CD170|CD33L2|OB-BP2|OBBP2|SIGLEC-5
8780	RIOK3	DKFZp779L1370|SUDD
8781	PSPHL	CO9
8782	MYP3	-
8784	TNFRSF18	AITR|GITR|GITR-D
8785	MATN4	FLJ14417|HE6WCR54
8786	RGS11	RS11
8787	RGS9	MGC111763|MGC26458|PERRS|RGS9L
8788	DLK1	FA1|PREF1|Pref-1|ZOG|pG2
8789	FBP2	MGC142192
8790	FPGT	GFPP
8792	TNFRSF11A	CD265|ODFR|OFE|RANK|TRANCER
8793	TNFRSF10D	CD264|DCR2|TRAILR4|TRUNDD
8794	TNFRSF10C	CD263|DCR1|LIT|TRAILR3|TRID
8795	TNFRSF10B	CD262|DR5|KILLER|KILLER/DR5|TRAIL-R2|TRAILR2|TRICK2|TRICK2A|TRICK2B|TRICKB|ZTNFR9
8796	SCEL	FLJ21667|MGC22531
8797	TNFRSF10A	APO2|CD261|DR4|MGC9365|TRAILR-1|TRAILR1
8798	DYRK4	-
8799	PEX11B	PEX11-BETA
8800	PEX11A	MGC138534|PEX11-ALPHA
8801	SUCLG2	G-BETA
8802	SUCLG1	FLJ21114|SUCLA1
8803	SUCLA2	A-BETA
8804	CREG1	CREG
8805	TRIM24	PTC6|RNF82|TF1A|TIF1|TIF1A|TIF1ALPHA|hTIF1
8806	SCZD8	-
8807	IL18RAP	ACPL|CDw218b|MGC120589|MGC120590
8808	IL1RL2	IL1R-rp2|IL1RRP2
8809	IL18R1	CDw218a|IL-1Rrp|IL1RRP
8811	GALR2	GALNR2|MGC125983|MGC125984
8812	CCNK	CPR4|MGC9113
8813	DPM1	CDGIE|MPDS
8814	CDKL1	KKIALRE|p42
8815	BANF1	BAF|BCRP1|D14S1460|MGC111161
8816	WDR22	BCRG2|BCRP2|D14S1461E|DKFZp434A035|KIAA1824
8817	FGF18	FGF-18|ZFGF5
8818	DPM2	MGC111193|MGC21559
8819	SAP30	-
8820	HESX1	MGC138294|RPX
8821	INPP4B	MGC132014
8822	FGF17	FGF-13
8823	FGF16	-
8824	CES2	CE-2|PCE-2|iCE
8825	LIN7A	LIN-7A|LIN7|MALS-1|MGC148143|TIP-33|VELI1
8826	IQGAP1	HUMORFA01|KIAA0051|SAR1|p195
8827	MYT2	-
8828	NRP2	MGC126574|NP2|NPN2|PRO2714|VEGF165R2
8829	NRP1	CD304|DKFZp686A03134|DKFZp781F1414|NRP|VEGF165R
8830	PTLAH	FPAH
8831	SYNGAP1	DKFZp761G1421|KIAA1938|RASA1|RASA5|SYNGAP
8832	CD84	DKFZp781E2378|LY9B|SLAMF5|hCD84|mCD84
8833	GMPS	-
8834	TMEM11	C17orf35|PM1|PMI
8835	SOCS2	CIS2|Cish2|SOCS-2|SSI-2|SSI2|STATI2
8836	GGH	GH
8837	CFLAR	CASH|CASP8AP1|CLARP|Casper|FLAME|FLAME-1|FLIP|I-FLICE|MRIT|USURPIN|c-FLIP|c-FLIPL|c-FLIPR|c-FLIPS
8838	WISP3	CCN6|LIBC|MGC125987|MGC125988|MGC125989|PPAC|PPD
8839	WISP2	CCN5|CT58|CTGF-L
8840	WISP1	CCN4|WISP1c|WISP1i|WISP1tc
8841	HDAC3	HD3|RPD3|RPD3-2
8842	PROM1	AC133|CD133|MSTP061|PROML1
8843	GPR109B	HM74|PUMAG|Puma-g
8844	KSR1	KSR|RSU2
8846	ALKBH1	ABH|ALKBH|alkB|hABH
8847	DLEU2	1B4|BCMSUN|DLB2|LEU2|MGC88287|RFP2OS|TRIM13OS
8848	TSC22D1	DKFZp686O19206|MGC17597|RP11-269C23.2|TGFB1I4|TSC22
8850	PCAF	CAF|GCN5|GCN5L|GCN5L1|P/CAF
8851	CDK5R1	CDK5P35|CDK5R|MGC33831|NCK5A|p23|p25|p35|p35nck5a
8852	AKAP4	AKAP82|FSC1|HI|hAKAP82|p82
8853	DDEF2	AMAP2|KIAA0400|PAG3|PAP|Pap-alpha|SHAG1
8854	ALDH1A2	MGC26444|RALDH(II)|RALDH2|RALDH2-T
8856	NR1I2	BXR|ONR1|PAR|PAR1|PAR2|PARq|PRR|PXR|SAR|SXR
8857	FCGBP	FC(GAMMA)BP
8858	PROZ	PZ
8859	STK19	D6S60|D6S60E|G11|HLA-RP1|MGC117388|RP1
8861	LDB1	CLIM2|NLI
8862	APLN	XNPEP2|apelin
8863	PER3	GIG13
8864	PER2	FASPS|KIAA0347
8867	SYNJ1	INPP5G
8869	ST3GAL5	SIAT9|SIATGM3S|ST3GalV
8870	IER3	DIF-2|DIF2|GLY96|IEX-1|IEX-1L|IEX1|PRG1
8871	SYNJ2	INPP5H|KIAA0348|MGC44422
8872	C10orf7	D123
8874	ARHGEF7	BETA-PIX|COOL1|DKFZp761K1021|KIAA0142|KIAA0412|Nbla10314|P50|P50BP|P85|P85COOL1|P85SPR|PAK3|PIXB
8875	VNN2	FOAP-4|GPI-80
8876	VNN1	MGC116930|MGC116931|MGC116932|MGC116933|Tiff66
8877	SPHK1	SPHK
8878	SQSTM1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B
8879	SGPL1	FLJ13811|KIAA1252|SPL
8880	FUBP1	FBP|FUBP
8881	CDC16	APC6
8882	ZNF259	MGC110983|ZPR1
8883	APPBP1	A-116A10.1|HPP1
8884	SLC5A6	SMVT
8886	DDX18	FLJ33908|MrDb
8887	TAX1BP1	CALCOCO3|T6BP|TXBP151
8888	MCM3AP	FLJ44336|FLJ45306|GANP|KIAA0572|MAP80
8890	EIF2B4	DKFZp586J0119|EIF-2B|EIF2B|EIF2Bdelta
8891	EIF2B3	EIF-2B|EIF2Bgamma
8892	EIF2B2	EIF-2Bbeta|EIF2B
8893	EIF2B5	CACH|CLE|EIF-2B|EIF2Bepsilon|LVWM
8894	EIF2S2	DKFZp686L18198|EIF2|EIF2B|EIF2beta|MGC8508
8895	CPNE3	CPN3|KIAA0636|PRO1071
8896	BUD31	EDG-2|EDG2|G10|MGC111202|YCR063W
8897	MTMR3	FYVE-DSP1|KIAA0371|ZFYVE10
8898	MTMR2	CMT4B|CMT4B1|KIAA1073
8899	PRPF4B	KIAA0536|PR4H|PRP4|PRP4H|PRP4K|dJ1013A10.1
8900	CCNA1	-
8904	CPNE1	COPN1|CPN1|MGC1142
8905	AP1S2	DC22|MGC:1902|SIGMA1B
8906	AP1G2	G2AD
8907	AP1M1	AP47|CLAPM2|CLTNM|MU-1A
8908	GYG2	GN-2|GN2
8909	P11	MGC133268|PP11|PRSS26-PENDING
8910	SGCE	DYT11|ESG
8911	CACNA1I	Cav3.3
8912	CACNA1H	CACNA1HB|FLJ90484
8913	CACNA1G	Ca(V)T.1|MGC117234|NBR13
8914	TIMELESS	FLJ12640|TIM|TIM1|hTIM
8915	BCL10	CARMEN|CIPER|CLAP|c-E10|mE10
8916	HERC3	KIAA0032
8917	HERC2P7	-
8918	HERC2P6	-
8921	HERC2P3	D15F37S4
8923	HERC2P1	D15F37S2
8924	HERC2	D15F37S1|DKFZp547P028|KIAA0393|jdf2|p528
8925	HERC1	p532|p619
8926	SNURF	-
8927	BSN	ZNF231
8928	FOXH1	FAST-1|FAST1
8929	PHOX2B	NBPhox|PMX2B
8930	MBD4	MED1
8932	MBD2	DKFZp586O0821|DMTase|NY-CO-41
8933	CXX1	MAR8C|MART8C|MGC117411|Mar8|Mart8
8934	RAB7L1	DKFZp686P1051|RAB7L
8935	SKAP2	MGC10411|MGC33304|PRAP|RA70|SAPS|SCAP2|SKAP-HOM|SKAP55R
8936	WASF1	FLJ31482|KIAA0269|SCAR1|WAVE|WAVE1
8938	BAIAP3	BAP3|KIAA0734|MGC138334
8939	FUBP3	FBP3
8940	TOP3B	-
8941	CDK5R2	NCK5AI|P39|p39nck5ai
8942	KYNU	-
8943	AP3D1	ADTD|hBLVR
8944	SNORD73A	RNU73|RNU73A|U73|U73a
8945	BTRC	BETA-TRCP|FBW1A|FBXW1A|FWD1|MGC4643|bTrCP|bTrCP1|betaTrCP
8968	HIST1H3F	H3/i|H3FI
8969	HIST1H2AG	H2A.1b|H2A/p|H2AFP|pH2A/f
8970	HIST1H2BJ	H2B/r|H2BFR
8971	H1FX	H1X|MGC15959|MGC8350
8972	MGAM	MG|MGA
8973	CHRNA6	CHNRA6
8974	P4HA2	4-PH alpha 2
8975	USP13	ISOT3|IsoT-3
8976	WASL	DKFZp779G0847|MGC48327|N-WASP
8985	PLOD3	LH3
8986	RPS6KA4	MSK2|RSK-B
8987	GENX-3414	GENEX3414
8988	HSPB3	HSPL27
8989	TRPA1	ANKTM1
8991	SELENBP1	FLJ13813|LPSB|SP56|hSBP|hSP56
8992	ATP6V0E1	ATP6H|ATP6V0E|M9.2|Vma21|Vma21p
8993	PGLYRP1	MGC126894|MGC126896|PGLYRP|PGRP|PGRP-S|PGRPS|TAG7|TNFSF3L
8994	LIMD1	-
8995	TNFSF18	AITRL|GITRL|MGC138237|TL6|hGITRL
8996	NOL3	ARC|MYC|NOP|NOP30
8997	KALRN	DUET|FLJ16443|HAPIP|TRAD|duo
8999	CDKL2	KKIAMRE|P56
9001	HAP1	HAP2|HIP5|HLP|hHLP1
9002	F2RL3	PAR4
9013	TAF1C	MGC:39976|SL1|TAFI110|TAFI95
9014	TAF1B	MGC:9349|RAF1B|RAFI63|SL1|TAFI63
9015	TAF1A	MGC:17061|RAFI48|SL1|TAFI48
9016	SLC25A14	BMCP1|MGC149543|UCP5
9019	MPZL1	FLJ21047|PZR|PZR1b|PZRa|PZRb
9020	MAP3K14	FTDCR1B|HS|HSNIK|NIK
9021	SOCS3	ATOD4|CIS3|Cish3|MGC71791|SOCS-3|SSI-3|SSI3
9022	CLIC3	-
9023	CH25H	C25H
9024	BRSK2	C11orf7|PEN11B|SAD1|STK29
9025	RNF8	FLJ12013|KIAA0646
9026	HIP1R	FLJ14000|HIP12|HIP3|ILWEQ|KIAA0655|MGC47513
9027	NAT8	CML1|GLA|Hcml1|TSC501|TSC510
9028	RHBDL1	RHBDL|RRP
9030	ERDA1	-
9031	BAZ1B	WBSCR10|WBSCR9|WSTF
9032	TM4SF5	-
9033	PKD2L1	PCL|PKD2L|PKDL
9034	CCRL2	CKRX|CRAM-A|CRAM-B|HCR|MGC116710
9037	SEMA5A	SEMAF|semF
9038	TAAR5	MGC138414|MGC138416|PNR|RP11-295F4.5
9039	UBE1C	DKFZp566J164|MGC22384|UBA3|hUba3
9040	UBE2M	UBC-RS2|UBC12|hUbc12
9043	SPAG9	FLJ13450|FLJ14006|FLJ34602|HLC4|HSS|JLP|KIAA0516|MGC117291|MGC14967|MGC74461|PHET|PIG6
9044	BTAF1	KIAA0940|MGC138406|MOT1|TAF(II)170|TAF172|TAFII170
9045	RPL14	CAG-ISL-7|CTG-B33|L14|MGC88594|RL14|hRL14
9046	DOK2	p56DOK|p56dok-2
9047	SH2D2A	F2771|TSAd
9048	ARTN	EVN|NBN
9049	AIP	ARA9|FKBP16|FKBP37|XAP2
9050	PSTPIP2	MAYP|MGC34175
9051	PSTPIP1	CD2BP1|CD2BP1L|CD2BP1S|H-PIP|PAPAS|PSTPIP
9052	GPRC5A	GPCR5A|RAI3|RAIG1
9053	MAP7	E-MAP-115|EMAP115
9054	NFS1	HUSSY-08|IscS|NIFS
9055	PRC1	ASE1|MGC1671|MGC3669
9056	SLC7A7	LAT3|LPI|Y+LAT1|y+LAT-1
9057	SLC7A6	DKFZp686K15246|KIAA0245|LAT-2|LAT3|y+LAT-2
9058	SLC13A2	NADC1|NaDC-1
9060	PAPSS2	ATPSK2|SK2
9061	PAPSS1	ATPSK1|PAPSS|SK1
9063	PIAS2	MGC102682|MIZ1|PIASX-ALPHA|PIASX-BETA|SIZ2|ZMIZ4|miz
9064	MAP3K6	ASK2|MAPKKK6|MGC125653|MGC20114
9066	SYT7	IPCA-7|PCANAP7|SYT-VII
9068	ANGPTL1	ANG3|ANGPT3|ARP1|AngY|KIAA0351|UNQ162|dJ595C2.2
9069	CLDN12	-
9070	ASH2L	ASH2L1|ASH2L2
9071	CLDN10	CPETRL3|OSP-L
9073	CLDN8	-
9074	CLDN6	-
9075	CLDN2	-
9076	CLDN1	CLD1|ILVASC|SEMP1
9077	DIRAS3	ARHI|NOEY2
9079	LDB2	CLIM1|LDB1
9080	CLDN9	-
9081	PRY	PRY1|PTPN13LY
9082	XKRY	XKRY1
9083	BPY2	BPY2A|VCY2|VCY2A
9084	VCY	BPY1|MGC119817|VCY1|VCY1A
9085	CDY1	CDY|CDY1A
9086	EIF1AY	-
9087	TMSB4Y	MGC26307|TB4Y
9088	PKMYT1	DKFZp547K1610|MYT1
9091	PIGQ	GPI1|MGC12693|c407A10.1|hGPI1
9092	SART1	Ara1|HOMS1|MGC2038|SART1259|Snu66
9093	DNAJA3	TID1|hTid-1
9094	UNC119	HRG4
